AoA,AoS,dPb,pBar,temp,NONE1,NONE2,NONE3,NONE4,NONE5,NONE6,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,pInf,nu,J_M1,J_M2,B16zeroed1,B16zeroed2,B16zeroed3,B16zeroed4,B16zeroed5,B16zeroed6,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,rudder
4,0,105.91,101847,287.05,524.9,379.4,326.2,118.7,337.5,-276.3,524.9,379.4,326.2,118.7,337.5,-276.3,0,1.23604174521735,247.076184695978,19.9946530116237,228552.544919239,40.56,41.01,0,0,0,101847,1.44330511334038e-05,2.42600796181507,2.39938753794731,530.8,393.3,328,119.9,330.9,-285.8,4.87989284270137,2.75203360457861,35.6271526375487,-0.467193501368327,-0.845836467878289,1.86172872899961,0.0909452832987585,0.0512889286473666,0.663973901516316,-0.00623444592337507,-0.0955489591178935,0.0248437682693519,0.668700516730016,0.0444072671316293,-0.0512889286473666,0.663973901516316,0.0909452832987585,-0.0512889286473666,0.00646845004979279,-0.121182157169392,-0.121182157169392,0.0252344663645548,-20
4,5.005,105.92,101845,287.04,494.8,-350.8,140.5,315,309,139.6,494.8,-350.8,140.5,315,309,139.6,0,1.23606053350531,247.099513918828,19.9954449801527,228571.265141163,39.18,41.01,0,0,0,101845,1.44324406837881e-05,2.51155641689987,2.39948257532643,491.4,-343.9,140.6,315.8,306.7,129.5,4.51871827413487,-3.88827163937298,35.574170865476,-1.25440435942122,-0.777856064078673,-0.850297585223831,0.0842062167223178,-0.0724578574004967,0.662923900071764,-0.0167377709008654,-0.0878613337855304,-0.0113456925369761,0.66718297951551,0.0377578609808628,0.0724578574004967,0.662923900071764,0.0902065633073574,0.0648352062542598,-0.0362782771228415,-0.111595105918824,-0.111595105918824,-0.0138486996857901,-20
4,10,106.06,101844,287.03,556.1,-512.6,50.5,436.3,294.3,179.4,556.1,-512.6,50.5,436.3,294.3,179.4,0,1.23609146020877,247.426124010483,20.0084050538985,228731.334420498,36.82,41.01,0,0.21,0,101844,1.4431688525646e-05,2.67426834070121,2.40103780308751,552.1,-496.3,52.4,438.8,285.7,160,5.07769883123936,-5.94211427425504,37.2046112961423,-0.000536464475557343,-1.63435921359246,-1.05274115930696,0.0944979022268582,-0.110585001665472,0.692391935303692,-7.14870494124228e-06,-0.184362422026325,-0.0140283956725526,0.697297143784352,0.0459688902308254,0.110585001665472,0.692391935303692,0.112265150772903,0.0924955784919833,-0.0301213454331804,-0.210996936267981,-0.210996936267981,-0.0160953820476063,-20
4,-9.995,421.34,101842,287.53,204,7265.9,3434.2,-774.5,-382.5,-3885.9,204,7265.9,3434.2,-774.5,-382.5,-3885.9,0,1.2339177282247,987.553826762213,40.0085013689167,455945.88447586,78.81,123.03,0,16.75,0,101842,1.44766916444462e-05,2.49831532985971,1.60035951512837,189.9,7234.5,3432.3,-776.4,-377.5,-3864.7,1.71877596414077,67.7522053119156,153.524721077025,3.31844236150432,-6.75542924438412,25.1984377065402,0.00801418339709496,0.315910048927618,0.715843889121527,0.0110791248916019,-0.19092491876585,0.0841288194915198,0.714659170559535,-0.0419400842072672,-0.315910048927618,0.715843889121526,0.062722605924552,-0.30972449185527,0.0940068945057102,-0.193183740144897,-0.193183740144897,0.0904814753838924,-20
4,-4.995,421.1,101844,287.64,657.2,4202.3,2413.2,-30.1,57.4,-2377.2,657.2,4202.3,2413.2,-30.1,57.4,-2377.2,0,1.2334700730904,986.986921965103,40.0042735578626,455596.815123271,80.78,123.03,0,16.91,0,101844,1.44862524370338e-05,2.43713078719338,1.60019040062977,661.25,4186.9,2413.25,-31.65,58.75,-2365.7,6.06277655351932,37.6214011908775,147.516883832258,0.102137413200989,-5.63804781748953,15.4320604026022,0.0282853101654753,0.175519086370756,0.688226058969255,0.000341197163376961,-0.159436516847624,0.0515518757467302,0.68852265837563,-0.0197918144409848,-0.175519086370756,0.688226058969255,0.0434601286816531,-0.172389749308235,0.0460943566103004,-0.167408815477316,-0.167408815477316,0.0546416777450382,-20
4,0,420.93,101840,287.7,795,1231.4,1562.5,733.7,199.4,-766.3,795,1231.4,1562.5,733.7,199.4,-766.3,0,1.2331643968341,986.585367625802,40.0010916919072,455373.845315959,80.41,123.03,0,16.88,0,101840,1.44921927295134e-05,2.44815030717983,1.60006312444388,800.9,1245.3,1564.3,734.9,192.8,-775.8,7.35339668674139,10.2984124179725,145.844177043279,-2.53364863161244,-5.24201645295569,5.06000239298388,0.034320539505797,0.0480658239035711,0.680699145325512,-0.00846727513604571,-0.148297609641287,0.0169101713299438,0.681435076232239,-0.0132462356620425,-0.0480658239035711,0.680699145325512,0.034320539505797,-0.0480658239035711,0.00388825092242689,-0.157970955574978,-0.157970955574978,0.0171402096758672,-20
4,5,420.73,101843,287.75,702.9,-1628.4,849.7,1519.2,73.1,834.5,702.9,-1628.4,849.7,1519.2,73.1,834.5,0,1.2329864400003,986.112954180334,39.9943994283287,455170.469603698,77.84,123.03,0,16.9,0,101843,1.44962423613223e-05,2.5285564212786,1.59979543064559,699.5,-1621.5,849.8,1520,70.8,824.4,6.42563826089329,-15.7065867843955,147.256946628164,-5.63361621471449,-5.83990931709985,-5.3921475372677,0.03000477606769,-0.0733425381446867,0.687622229667128,-0.0188361677410362,-0.16529125628813,-0.018028809848833,0.688040243849395,-0.018034416068428,0.0733425381446867,0.687622229667128,0.0362828222230615,0.0704483591001719,-0.0381541141664286,-0.173748191486268,-0.173748191486268,-0.0206463890372469,-20
4,10,420.88,101836,287.83,373.2,-4099.1,200.8,2413.5,-270.2,1992.7,373.2,-4099.1,200.8,2413.5,-270.2,1992.7,0,1.23255901787379,986.467263917378,40.0085189611042,455074.983840287,72.66,123.03,0,16.88,0,101836,1.45044028189881e-05,2.70977591139512,1.60036021882443,369.2,-4082.8,202.7,2416,-278.8,1973.3,3.39246827407233,-40.8037963650078,154.018604371095,-7.05818570984043,-7.17065815161872,-12.9211729268908,0.0158355772165454,-0.190466532289965,0.718937748347839,-0.0235907831702071,-0.202883525139229,-0.0431868190147017,0.718291086152877,-0.0343535596199473,0.190466532289965,0.718937748347839,0.0486691654549693,0.18482309856255,-0.0740735440429971,-0.207346829582606,-0.207346829582606,-0.0482487273243134,-20
4,10,420.75,101837,287.89,1066.7,-3876.6,54.1,2262.9,352.5,1758.3,1066.7,-3876.6,54.1,2262.9,352.5,1758.3,0,1.23231423748047,986.160195358294,40.0062642543999,454885.27128809,72.8,98.43,0,5.61,0,101837,1.45096342185006e-05,2.7044123863243,2.00021560219861,1062.7,-3860.3,56,2265.4,343.9,1738.9,9.77327709269744,-40.1393430391409,151.090406019069,-6.44279707421784,-5.82231161473361,-11.3984527970005,0.0456345239262675,-0.187423296498265,0.705488924862116,-0.0215406567028834,-0.164785281272935,-0.0381092491065328,0.706953692768989,-0.00368905914434913,0.187423296498265,0.705488924862115,0.0774869468568617,0.176651563568103,-0.071526949335346,-0.177647507298942,-0.177647507298942,-0.0430058846543819,-20
4,5,420.67,101837,287.93,1420,-1369.5,711.7,1362.1,701.8,572.9,1420,-1369.5,711.7,1362.1,701.8,572.9,0,1.23214304111504,985.971230868573,40.0052100536407,454760.987361919,77.99,98.43,0,5.54,0,101837,1.45132171833902e-05,2.52437535233424,2.00016289473277,1416.6,-1362.6,711.8,1362.9,699.5,562.8,13.0235438518917,-14.7966589902567,144.610609252368,-5.00604863882454,-4.63883759799738,-3.69179793195891,0.0608227027426156,-0.0691035252449751,0.675362113416448,-0.0167402822979698,-0.131315310988653,-0.0123454133243429,0.677959742518659,0.0135636621633615,0.0691035252449751,0.675362113416448,0.0666140230650113,0.0635395176350406,-0.0352679199469712,-0.148458370297262,-0.148458370297262,-0.014775506249754,-20
4,0,420.74,101835,287.95,1519.3,1505.7,1440.5,587.6,801.3,-1055.2,1519.3,1505.7,1440.5,587.6,801.3,-1055.2,0,1.23203326411174,986.136574764687,40.010346667241,454754.307895369,80.51,98.43,0,5.62,0,101835,1.45152938590197e-05,2.44567522467749,2.00041971288006,1525.2,1519.6,1442.3,588.8,794.7,-1064.7,14.0176135352621,11.1175721123561,144.19568998474,-2.08085556650396,-4.45397153325739,6.93786295697388,0.0654542418478916,0.0519127062515298,0.67331144077716,-0.00695723744205223,-0.126061018455535,0.0231964008983004,0.676237145050845,0.0183269667642777,-0.0519127062515298,0.673311440777159,0.0654542418478916,-0.0519127062515298,0.00603771904997332,-0.144509490808808,-0.144509490808808,0.0235610656219431,-20
4,-4.995,420.36,101834,287.97,1367.6,4449.6,2295.8,-172.8,641.8,-2627.4,1367.6,4449.6,2295.8,-172.8,641.8,-2627.4,0,1.2319355998449,985.238999065469,39.9937191296767,454504.754224355,80.81,98.43,0,5.77,0,101834,1.45172281397333e-05,2.43558326823276,1.99958837657106,1371.65,4434.2,2295.85,-174.35,643.15,-2615.9,12.5989792376987,38.4865135696424,145.928589500792,0.584195899347831,-4.93919873298571,17.0587623979528,0.058883626189666,0.179873737040325,0.682023864984112,0.00195500946994821,-0.139921788436018,0.0570870868330719,0.684470003251668,0.0111646088051177,-0.179873737040325,0.682023864984111,0.074321395726458,-0.174063703417363,0.0485425023469615,-0.156518313262399,-0.156518313262399,0.0603341793491734,-20
4,-10,420.39,101834,288.01,880.4,7495.9,3330.6,-905.1,160.6,-4121.8,880.4,7495.9,3330.6,-905.1,160.6,-4121.8,0,1.2317645036191,985.309859819001,39.9979349603284,454440.481166206,78.78,98.43,0,6.08,0,101834,1.45208118716421e-05,2.49860664006066,1.99979915781752,866.3,7464.5,3328.7,-907,165.6,-4100.6,7.94214367449847,68.5173338894647,152.510030668581,3.66971603162232,-6.26003261941593,26.7323417702102,0.0371163867707826,0.320205220324828,0.712732168632851,0.0122798082697191,-0.177326731267491,0.089453251616764,0.713585097151108,-0.0126917096897589,-0.320205220324828,0.712732168632851,0.0921555584445106,-0.308895390606545,0.0960408973000803,-0.187788095051758,-0.187788095051758,0.0959348223226055,-20
4,-10,420.33,101833,288.03,1232.8,7633,3268.8,-981.2,463.9,-4260.6,1232.8,7633,3268.8,-981.2,463.9,-4260.6,0,1.23166687835884,985.168138395231,39.9966433450183,454365.2714491,78.76,82.01,0,1.49,0,101833,1.45227464735694e-05,2.49916042063764,2.40012040884552,1218.7,7601.6,3266.9,-983.1,468.9,-4239.4,11.1845116897054,68.9956948155896,151.50713950354,3.93203143138566,-5.73808266292741,27.6348077403174,0.0522766141098665,0.322487151266207,0.708147166943942,0.0131594754620759,-0.162564938391922,0.0924864362617103,0.710068788296205,0.00275142164740649,-0.322487151266207,0.708147166943942,0.107481721015,-0.308510108039006,0.097348439684246,-0.177299257251955,-0.177299257251955,0.0990518278281944,-20
4,-5,420.27,101830,288.07,1740.1,4594.5,2234,-260.7,970.7,-2769,1740.1,4594.5,2234,-260.7,970.7,-2769,0,1.23145957521707,985.026417304636,39.9971325097733,454245.333348071,80.86,82.02,0,0.88,0,101830,1.45267586949903e-05,2.43428496211088,2.39985713284914,1744.15,4579.1,2234.05,-262.25,972.05,-2757.5,16.0262444850126,39.0548347229813,144.830659416505,0.749370336154486,-4.28170675928679,17.9794959446422,0.0749177398469442,0.182569281922409,0.677038570962404,0.00250830633589411,-0.121321978384278,0.0601813034467797,0.680615336383982,0.0275074206989304,-0.182569281922409,0.677038570962404,0.0905446165973966,-0.175345039424184,0.0496365063895024,-0.142437765739175,-0.142437765739175,0.0634971724709945,-20
4,0,420.39,101829,288.11,1902.1,1674.1,1378.6,479.6,1153.7,-1194.7,1902.1,1674.1,1378.6,479.6,1153.7,-1194.7,0,1.2312765128567,985.309859819001,40.0058603487385,454227.905495578,80.55,82.02,0,0.55,0,101829,1.45304860879557e-05,2.44418664183361,2.40038080955496,1908,1688,1380.4,480.8,1147.1,-1204.2,17.539519518311,12.0865491044894,142.434786338074,-1.81885867064381,-3.59364550919659,7.84558105440983,0.0819682464704884,0.0564846280389927,0.6656470640682,-0.00608636623454163,-0.101796500149769,0.0262533204974179,0.669743397108205,0.0353353839942684,-0.0564846280389927,0.6656470640682,0.0819682464704883,-0.0564846280389927,0.00797869966538469,-0.124899493724596,-0.124899493724596,0.0267459346818941,-20
4,5,420.24,101830,288.13,1808.3,-1202.5,632.2,1255.5,1073.9,414.4,1808.3,-1202.5,632.2,1255.5,1073.9,414.4,0,1.23120313689231,984.95555688428,39.999858824234,454108.204887869,78.08,82.02,0,0.47,0,101830,1.4532135868077e-05,2.52112831631864,2.40002071370592,1804.9,-1195.6,632.3,1256.3,1071.6,404.3,16.5962324938726,-14.0838328228447,142.341194777908,-4.70701041185456,-3.57842622284887,-2.66107357393511,0.0775878391077858,-0.065842302190167,0.665448963969129,-0.0157565263403344,-0.101401848987384,-0.00890783580076176,0.669240217799834,0.0309794658481024,0.065842302190167,0.665448963969129,0.0830311287071713,0.058829526606374,-0.0336094073467876,-0.123270211744629,-0.123270211744629,-0.0112306105015992,-20
4,10,420.39,101825,288.14,1429.4,-3709.3,-18,2161.3,698.3,1603.5,1429.4,-3709.3,-18,2161.3,698.3,1603.5,0,1.23109995580131,985.309859819001,40.0087289475236,454158.592644454,72.92,82.02,0,0.83,0,101825,1.4533745763816e-05,2.70012823806504,2.40055292757501,1425.4,-3693,-16.1,2163.8,689.7,1584.1,13.1104111652256,-39.3762930838112,148.934890159513,-6.12903199604736,-4.85631237185916,-10.3915286975056,0.0612694898853273,-0.184019048709883,0.696024299405987,-0.0205093083884103,-0.137563819754666,-0.0347727123665862,0.698602762757194,0.0125680397205735,0.184019048709883,0.696024299405987,0.0922932411266467,0.170584050606255,-0.0697736983143176,-0.154832807345651,-0.154832807345651,-0.0395551749414249,-20
