AoA,AoS,dPb,pBar,temp,NONE1,NONE2,NONE3,NONE4,NONE5,NONE6,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,pInf,nu,J_M1,J_M2,B16zeroed1,B16zeroed2,B16zeroed3,B16zeroed4,B16zeroed5,B16zeroed6,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,rudder,CT_actual,Thrust,Drag_unc,CD_unc,CD_0,epsilon
4,10,420.51,101869,287.95,1246.5,-7547.6,-965,3251.5,449.8,4222.3,1246.5,-7547.6,-965,3251.5,449.8,4222.3,0,1.2324446072745,1002.58931582539,40.3360001096483,454704.914554564,82.02,82.01,1.68,0.64,0,101869,1.45104492056786e-05,2.37916209973021,2.37945220607087,1242.5,-7531.3,-963.1,3254,441.2,4202.9,11.4305010303695,-68.3275244820919,151.713729201446,-3.60711121592568,-6.32844245020511,-27.506308453552,0.053403325758809,-0.31922634349233,0.708806873915893,-0.0120668452805172,-0.176174969091625,-0.0904567941914299,0.710805483686686,0.00382936985133282,0.252964117011482,0.688238579735935,0.107691170698735,0.299931042664626,-0.0764744106721163,-0.211964895011456,-0.194264895011456,-0.0774106031370199,20,-0.0110235602094237,-0.311564323107508,11.2596224082382,0.011424207496496,0.0811405468102135,0.00858536955505142
4,5,420.47,101864,287.99,1684,-4841.4,-284.5,2245.2,930.4,2900.6,1684,-4841.4,-284.5,2245.2,930.4,2900.6,0,1.232212945229,1002.49320511487,40.3378580310376,454591.310259347,82,82.02,1.06,0.3,0,101864,1.45147439630248e-05,2.37985199677148,2.37927168660401,1680.6,-4834.5,-284.4,2246,928.1,2890.5,15.4553803626452,-41.4883139812026,143.387872379452,-2.69162580934943,-4.25100574665567,-18.8933818540802,0.072214493444063,-0.193852076603827,0.669972677924561,-0.00900514126342225,-0.11835338824943,-0.0621384219870352,0.673378086569722,0.025303651050595,0.177589641325393,0.650062705608649,0.0886945166849262,0.183653499942446,-0.0507785892551161,-0.142248196393079,-0.140748196393079,-0.0575840965762962,20,-0.0110235602094237,-0.311581730886641,15.5131519708436,0.0157414211167209,0.0811405468102135,0.00858536955505142
4,0,420.65,101864,288.01,1883.7,-2001.4,427.7,1461.9,1104.3,1286.6,1883.7,-2001.4,427.7,1461.9,1104.3,1286.6,0,1.23212737785667,1002.92570449842,40.3479593943408,454649.036689538,82.02,82.01,0.7,0.36,0,101864,1.45165353425823e-05,2.3798675012773,2.38015769363204,1889.6,-1987.5,429.5,1463.1,1097.7,1277.1,17.3732305575855,-15.9614187003221,143.244850565145,-0.0670648477562386,-4.06231009504865,-8.33934726103961,0.0811405468102135,-0.0745467710750794,0.669015786331597,-0.000224276342218925,-0.113051089206464,-0.0274154420030172,0.67304617592386,0.0342747103826481,0.0747576172555964,0.649122035354664,0.0792693190500676,0.0732830454322552,-0.0188383935039611,-0.131670296768218,-0.137870296768218,-0.0324034940237116,20,-0.0110235602094237,-0.311484126911872,17.5768301701417,0.0178277740995201,0.0811405468102135,0.00858536955505142
4,-10,105.87,101859,287.36,331.4,1235.8,699.8,-107.5,70.5,-653.9,331.4,1235.8,699.8,-107.5,70.5,-653.9,0,1.23485379846988,249.930148693276,20.1194706741566,228207.910520495,39.51,61.52,0,2.31,0,101859,1.44590675560536e-05,2.47647528995273,1.59046714411626,317.3,1204.4,697.9,-109.4,75.5,-632.7,2.91337530509125,11.410963061044,37.9411582419582,-1.03556484093909,-2.09158043976922,4.13232651999276,0.0543163260368635,0.212743476247341,0.707366578444272,-0.0138242768758926,-0.233575004164426,0.0545139860159332,0.709432384382369,0.00484061603984713,-0.199265612078814,0.690427610075208,0.0692095670501638,-0.197720072743865,0.0360776316705493,-0.211771504785383,-0.251671504785383,0.0494818204302904,-20,0.269728700618753,2.14916703369139,4.09209402931621,0.0165683314966633,0.0481983380551963,0.00594887474807037
4,-4.995,105.88,101860,287.3,315.6,627.6,480.1,62.6,131.3,-360.8,315.6,627.6,480.1,62.6,131.3,-360.8,0,1.23512381218915,249.953756269514,20.1182214513741,228280.701506648,40.68,61.52,0,2.32,0,101860,1.44535595682709e-05,2.40509988822408,1.59036839162801,319.65,612.2,480.15,61.05,132.65,-349.3,2.93646932325601,5.45903750133803,36.4650241702507,-1.02374174488036,-1.37233483343627,2.27989840552472,0.0547417150917589,0.101767477428342,0.679781650750769,-0.0136651536437532,-0.153239547356899,0.0300737636839712,0.681944325826753,0.00718919615277018,-0.0641025330167986,0.663167975380885,0.0607640739885626,-0.0954753782815678,0.0023588545749005,-0.166997291004531,-0.170497291004531,0.0140873873038605,-20,0.269728700618753,2.14963697157782,2.54463844084061,0.0103019214533552,0.0481983380551963,0.00594887474807037
4,0,105.87,101858,287.27,275.5,287,371.2,172,118.3,-182,275.5,287,371.2,172,118.3,-182,0,1.23522854392964,249.930148693276,20.1164185052841,228298.13634331,40.5,61.52,0,2.33,0,101858,1.44511605744683e-05,2.41557272390452,1.59022586667966,281.4,300.9,373,173.2,111.7,-191.5,2.58522359817099,2.43885882737924,36.2681944968341,-0.655623730810819,-1.27247368339193,1.24879823520457,0.0481983380551963,0.0454695455797667,0.67617621170051,-0.00875225154700623,-0.142102134943558,0.0164742474248582,0.677891226536363,0.000913261168245139,-0.0434510383169168,0.659605053175153,0.0470950257312369,-0.0449333496898451,0.00329067762514192,-0.151182704064617,-0.157382704064617,0.0128781937883791,-20,0.269728700618753,2.14981924902987,1.18000796003281,0.00477769154629909,0.0481983380551963,0.00594887474807037
4,5,106.02,101858,287.25,250.5,-439.8,187.5,372,85.9,228.6,250.5,-439.8,187.5,372,85.9,228.6,0,1.23531454765767,250.284263320208,20.1299637090012,228480.13466851,39.13,61.52,0,2.31,0,101858,1.4449372149924e-05,2.50182899843961,1.59129663050946,247.1,-432.9,187.6,372.8,83.6,218.5,2.27097359917127,-4.21250489132198,36.4692357146236,-1.42677588739553,-1.30388710910003,-1.42878458761552,0.0422796263730937,-0.0784258931785545,0.67896238894598,-0.019019801973855,-0.145404179046673,-0.0188219739617113,0.680257748338044,-0.0051853867295434,0.0644567221786497,0.662358374653789,0.0497127513465373,0.0735646891062659,-0.0313955736525209,-0.160555945461532,-0.159055945461532,-0.0130139091359461,-20,0.269728700618753,2.14996893183223,1.87233930692607,0.00757012113450684,0.0481983380551963,0.00594887474807037
4,10,106.04,101857,287.22,318.9,-611,95.1,495.8,74.9,272.2,318.9,-611,95.1,495.8,74.9,272.2,0,1.23543144662986,250.331478763009,20.1309098699125,228531.056691949,36.74,61.52,0,2.31,0,101857,1.4446831501379e-05,2.66470250690144,1.59137142561051,314.9,-594.7,97,498.3,66.3,252.8,2.8952964339313,-6.36941782121839,38.1971273544249,-0.202129047280373,-2.1810671335767,-1.6561527444314,0.0538927282848883,-0.118559640370141,0.710997112989965,-0.00269399656761014,-0.243177847362774,-0.0218130743338543,0.713024526442915,0.00416479686299195,0.0559914862044564,0.694015331839801,0.0742604095619162,0.106133572345044,-0.0155826594009311,-0.278969547758874,-0.261269547758874,-0.00466927279235496,-20,0.269728700618753,2.15017238540513,4.07456654707617,0.0164709166215127,0.0481983380551963,0.00594887474807037
4,10,106,101855,287.19,478.1,-549.4,65.6,457.5,219,213,478.1,-549.4,65.6,457.5,219,213,0,1.23553623968018,251.034466711376,20.1583012228689,228516.201117231,36.8,49.21,0,0.82,0,101855,1.44444328015103e-05,2.65551552148649,1.98583562671617,474.1,-533.1,67.5,460,210.4,193.6,4.36004855547748,-6.11550048614574,37.58040425408,-0.0818693965449401,-1.85496240704895,-1.27127383388415,0.0811880886523037,-0.113876207868982,0.699781471088578,-0.00109157543879808,-0.206239667594766,-0.0166969716623951,0.70374023337031,0.0321760307342301,0.0512001256311716,0.680762594883839,0.099725574642399,0.0965840058696517,-0.0130247020263353,-0.249948914927693,-0.232248914927693,0.000555848077329863,-20,0.119928849510002,0.611759469056935,4.69557033186579,0.0189884082435745,0.0770934558309158,0.00755040519766679
4,5,106.04,101854,287.17,486.6,-1.6,224.9,256.9,263.6,-48.3,486.6,-1.6,224.9,256.9,263.6,-48.3,0,1.23561015760738,251.129198477922,20.1615013006252,228578.530407631,39.32,49.21,0,0.8,0,101854,1.44427864529633e-05,2.48571934022296,1.98615087294384,483.2,5.3,225,257.7,261.3,-58.4,4.44254698817362,-0.634252386360691,36.0633313041796,-0.135069337113022,-1.28557551609281,0.377456588176231,0.0826930793408943,-0.0118059039211284,0.671278868804828,-0.0018002179076574,-0.142879796588189,0.00495566288221111,0.675412044836642,0.0356655963689894,-0.00137328014694866,0.652685578926425,0.0835158869307336,0.00448580709035477,0.00283381449486876,-0.169852832556507,-0.168352832556507,0.0130395718996826,-20,0.119928849510002,0.611796068543413,4.32911144537517,0.0174998819722745,0.0770934558309158,0.00755040519766679
4,0,106,101851,287.15,444.5,355.9,342.4,140.7,256.2,-251.8,444.5,355.9,342.4,140.7,256.2,-251.8,0,1.23565982176283,251.034466711376,20.1572931512722,228552.385700656,40.55,49.21,0,0.81,0,101851,1.44414237287376e-05,2.40981712165952,1.98573631951419,450.4,369.8,344.2,141.9,249.6,-261.3,4.14015425553208,2.67865893015232,35.971889288055,-0.448101919083192,-1.12093014509193,1.70254499868294,0.0770934558309158,0.0498790772449724,0.669829452435911,-0.00597460186091637,-0.124628003048587,0.022361307878183,0.6735755491828,0.0301807194353278,-0.0476567055277797,0.651257804503799,0.075431255227474,-0.0491343082924975,0.00688078213779208,-0.142046111126049,-0.148246111126049,0.0190089028518592,-20,0.119928849510002,0.611820659094781,3.74024158460221,0.0151251560765783,0.0770934558309158,0.00755040519766679
4,-4.995,105.93,101852,287.12,405.6,1105.2,549.5,-45.5,219.3,-662.7,405.6,1105.2,549.5,-45.5,219.3,-662.7,0,1.2358010641294,250.868686481635,20.1494846688496,228508.531108065,40.73,49.21,0,0.84,0,101852,1.4438599921769e-05,2.39823792028518,1.98496708988448,409.65,1089.8,549.55,-47.05,220.65,-651.2,3.76383213110468,9.35716081832417,36.2450692661194,0.204080492913145,-1.10304048294508,4.24870456102365,0.0701323085192413,0.174354027096915,0.675362314664841,0.00272283019588744,-0.122720025570947,0.0558395657970104,0.678609348547745,0.0228505761698363,-0.135401633640002,0.656708052854645,0.0819221952119753,-0.16508324437323,0.0372844761572863,-0.140847192838485,-0.144347192838485,0.0422408845246591,-20,0.119928849510002,0.611890593389225,3.6522981212605,0.0147792817316764,0.0770934558309158,0.00755040519766679
4,-10,105.88,101852,287.09,489.8,1272.5,668.9,-134.9,207.4,-698.5,489.8,1272.5,668.9,-134.9,207.4,-698.5,0,1.23593020144496,250.750272313674,20.1436762147552,228485.098312592,39.48,49.21,0,0.88,0,101852,1.44359180894344e-05,2.47345674763589,1.98439488715027,475.7,1241.1,667,-136.8,212.4,-677.3,4.37077635738592,11.4476108395736,37.7310898564432,-0.944678786247815,-1.85040927388277,4.42197173978858,0.081480093182283,0.213406571660151,0.703383670541036,-0.0126098020546962,-0.205966611494128,0.0581442141232191,0.707354027252276,0.0322160472243239,-0.199285833070419,0.684311008130518,0.0954777224680585,-0.193088771958459,0.0372062553762726,-0.192154022235636,-0.232054022235636,0.0531963217642584,-20,0.119928849510002,0.611954534027358,4.70640511788923,0.0190537936840045,0.0770934558309158,0.00755040519766679
4,-10,105.89,101850,287.07,566.4,1290.9,653.4,-148.7,272.8,-722,566.4,1290.9,653.4,-148.7,272.8,-722,0,1.23599203715316,251.475506616022,20.1722809086085,228513.985315818,39.47,41.01,0,0.29,0,101850,1.44344137437109e-05,2.47068484369922,2.37790613949789,552.3,1259.5,651.5,-150.6,277.8,-700.8,5.07557605709161,11.4519418641312,37.5418088655001,-0.914656834160506,-1.74417427445026,4.57457463150957,0.0946100464253278,0.213467149194185,0.699788997288913,-0.0122079087307485,-0.193581845562699,0.0599773096488261,0.704684009682188,0.0455647682915082,-0.198789383794774,0.678870836820381,0.107943701834333,-0.190369023685425,0.0374825117617742,-0.18383200930908,-0.22373200930908,0.0550572901438153,-20,-0.0282467445294668,-0.100105612665711,5.02067275818589,0.020324180812843,0.0902065633073574,0.00895875483133768
4,-4.995,106.04,101847,287.05,523.3,914,493.5,-30.1,313,-564,523.3,914,493.5,-30.1,313,-564,0,1.23604174521735,251.841217678809,20.1865375437826,228692.773528437,40.75,41.01,0,0.21,0,101847,1.44330511334038e-05,2.39467926135915,2.37949719337687,527.35,898.6,493.55,-31.65,314.35,-552.5,4.847130790983,7.52426577071812,36.0623573743186,-0.57206305103464,-1.02806887847714,3.60382514917982,0.0902239575949275,0.140055852648565,0.671260740181882,-0.00762451471809587,-0.113937278850992,0.0471811863355292,0.675919287885307,0.043179394370907,-0.10132828894137,0.650822463278742,0.0984377522444968,-0.129335565311286,0.0179225031509222,-0.137922149393168,-0.141422149393168,0.0323149641924176,-20,-0.0282467445294668,-0.100109638627101,4.86537854563189,0.0196676734644829,0.0909452832987585,0.00897773315459503
4,0,105.91,101847,287.05,524.9,379.4,326.2,118.7,337.5,-276.3,524.9,379.4,326.2,118.7,337.5,-276.3,0,1.23604174521735,251.532467070624,20.1741596708808,228552.544919239,40.56,41.01,0,0,0,101847,1.44330511334038e-05,2.40442170535329,2.37803814604071,530.8,393.3,328,119.9,330.9,-285.8,4.87989284270137,2.75203360457861,35.6271526375487,-0.467193501368327,-0.845836467878289,1.86172872899961,0.0909452832987585,0.0512889286473666,0.663973901516316,-0.00623444592337507,-0.0938561631643863,0.0244036229157606,0.668700516730016,0.0444072671316293,-0.0489068416238991,0.643664722105402,0.088844134378421,-0.0503802668296397,0.00686845004979279,-0.114982157169392,-0.121182157169392,0.0210547220087556,-20,-0.0282467445294668,-0.100109638627101,4.94532886937694,0.0200154008184239,0.0909452832987585,0.00897773315459503
4,5.005,105.92,101845,287.04,494.8,-350.8,140.5,315,309,139.6,494.8,-350.8,140.5,315,309,139.6,0,1.23606053350531,251.546753878195,20.1745792694734,228571.265141163,39.18,41.01,0,0,0,101845,1.44324406837881e-05,2.48925578461303,2.3781770700107,491.4,-343.9,140.6,315.8,306.7,129.5,4.51871827413487,-3.88827163937298,35.574170865476,-1.25440435942122,-0.777856064078673,-0.850297585223831,0.0842062167223178,-0.0724578574004967,0.662923900071764,-0.0167377709008654,-0.0863079826550941,-0.0111451055031972,0.66718297951551,0.0377578609808628,0.058210203605427,0.642657498892201,0.0899813371704573,0.0636889472961046,-0.0279782771228415,-0.113095105918824,-0.111595105918824,-0.00515590490065578,-20,-0.0282467445294668,-0.100111160330332,4.53759379502391,0.0183634266335081,0.0902065633073574,0.00895875483133768
4,10,106.06,101844,287.03,556.1,-512.6,50.5,436.3,294.3,179.4,556.1,-512.6,50.5,436.3,294.3,179.4,0,1.23609146020877,251.879242222816,20.1876554493425,228731.334420498,36.82,41.01,0,0.21,0,101844,1.4431688525646e-05,2.65052295536922,2.37971848858071,552.1,-496.3,52.4,438.8,285.7,160,5.07769883123936,-5.94211427425504,37.2046112961423,-0.000536464475557343,-1.63435921359246,-1.05274115930696,0.0944979022268582,-0.110585001665472,0.692391935303692,-7.14870494124228e-06,-0.181102972569712,-0.0137803795847322,0.697297143784352,0.0459688902308254,0.0478242714771851,0.6716045517549,0.111781912320055,0.0908602958799346,-0.0112213454331804,-0.228696936267981,-0.210996936267981,0.00354088983525847,-20,-0.0282467445294668,-0.100113665149542,5.02279111591866,0.0203001648916662,0.0902065633073574,0.00895875483133768
4,-9.995,421.34,101842,287.53,204,7265.9,3434.2,-774.5,-382.5,-3885.9,204,7265.9,3434.2,-774.5,-382.5,-3885.9,0,1.2339177282247,998.27815367296,40.2251506614692,455945.88447586,78.81,123.03,0,16.75,0,101842,1.44766916444462e-05,2.48485961273033,1.59174011281214,189.9,7234.5,3432.3,-776.4,-377.5,-3864.7,1.71877596414077,67.7522053119156,153.524721077025,3.31844236150432,-6.75542924438412,25.1984377065402,0.00801418339709496,0.315910048927618,0.715843889121527,0.0110791248916019,-0.188873845889298,0.0832250383564496,0.714659170559535,-0.0419400842072672,-0.30153552809557,0.699547166492694,0.0418620568087104,-0.306397176025809,0.0879068945057102,-0.153283740144897,-0.193183740144897,0.0816943170948623,-20,0.304448846752511,9.69432108183226,7.05283251150351,0.00714171959074563,0.034320539505797,0.00541508142369068
4,-4.995,421.1,101844,287.64,657.2,4202.3,2413.2,-30.1,57.4,-2377.2,657.2,4202.3,2413.2,-30.1,57.4,-2377.2,0,1.2334700730904,997.705092581168,40.220899956474,455596.815123271,80.78,123.03,0,16.91,0,101844,1.44862524370338e-05,2.42400460488652,1.59157190915006,661.25,4186.9,2413.25,-31.65,58.75,-2365.7,6.06277655351932,37.6214011908775,147.516883832258,0.102137413200989,-5.63804781748953,15.4320604026022,0.0282853101654753,0.175519086370756,0.688226058969255,0.000341197163376961,-0.157723718343626,0.0509980629979126,0.68852265837563,-0.0197918144409848,-0.137129925866903,0.672226029840154,0.0411008519277924,-0.170537796502455,0.0355943566103004,-0.163908815477316,-0.167408815477316,0.0372372998107706,-20,0.304448846752511,9.69080406241795,4.29635908057044,0.00435300507530165,0.034320539505797,0.00541508142369068
4,0,420.93,101840,287.7,795,1231.4,1562.5,733.7,199.4,-766.3,795,1231.4,1562.5,733.7,199.4,-766.3,0,1.2331643968341,997.29917756816,40.2177008604554,455373.845315959,80.41,123.03,0,16.88,0,101840,1.44921927295134e-05,2.43496477466122,1.59144531846305,800.9,1245.3,1564.3,734.9,192.8,-775.8,7.35339668674139,10.2984124179725,145.844177043279,-2.53364863161244,-5.24201645295569,5.06000239298388,0.034320539505797,0.0480658239035711,0.680699145325512,-0.00846727513604571,-0.146704474461454,0.0167285083287133,0.681435076232239,-0.0132462356620425,-0.0460655754341713,0.664779976507986,0.0334089256923545,-0.0475494611975661,0.00428825092242689,-0.151770955574978,-0.157970955574978,0.0131968981458136,-20,0.304448846752511,9.68840250540334,1.02063419272546,0.00103451178804891,0.034320539505797,0.00541508142369068
4,5,420.73,101843,287.75,702.9,-1628.4,849.7,1519.2,73.1,834.5,702.9,-1628.4,849.7,1519.2,73.1,834.5,0,1.2329864400003,996.821633955516,40.2109723577247,455170.469603698,77.84,123.03,0,16.9,0,101843,1.44962423613223e-05,2.51493782816357,1.59117906644114,699.5,-1621.5,849.8,1520,70.8,824.4,6.42563826089329,-15.7065867843955,147.256946628164,-5.63361621471449,-5.83990931709985,-5.3921475372677,0.03000477606769,-0.0733425381446867,0.687622229667128,-0.0188361677410362,-0.163515561346395,-0.0178351295104231,0.688040243849395,-0.018034416068428,0.0594964374182182,0.671628687370189,0.0372230904079725,0.0696915447488449,-0.0298541141664286,-0.175248191486268,-0.173748191486268,-0.0119169767951237,-20,0.304448846752511,9.68700438083952,4.62953224365831,0.00469472814856835,0.034320539505797,0.00541508142369068
4,10,420.88,101836,287.83,373.2,-4099.1,200.8,2413.5,-270.2,1992.7,373.2,-4099.1,200.8,2413.5,-270.2,1992.7,0,1.23255901787379,997.179791314173,40.2251683489199,455074.983840287,72.66,123.03,0,16.88,0,101836,1.45044028189881e-05,2.6951812852837,1.59174081271815,369.2,-4082.8,202.7,2416,-278.8,1973.3,3.39246827407233,-40.8037963650078,154.018604371095,-7.05818570984043,-7.17065815161872,-12.9211729268908,0.0158355772165454,-0.190466532289965,0.718937748347839,-0.0235907831702071,-0.200703983054298,-0.0427228706014815,0.718291086152877,-0.0343535596199473,0.127185364609409,0.702607788932609,0.0496076498125586,0.182837576468984,-0.0551735440429971,-0.225046829582606,-0.207346829582606,-0.0282420333597252,-20,0.304448846752511,9.68364632281256,8.70350043701513,0.00882289839244387,0.034320539505797,0.00541508142369068
4,10,420.75,101837,287.89,1066.7,-3876.6,54.1,2262.9,352.5,1758.3,1066.7,-3876.6,54.1,2262.9,352.5,1758.3,0,1.23231423748047,1000.07635092478,40.2875487034039,454885.27128809,72.8,98.43,0,5.61,0,101837,1.45096342185006e-05,2.68553039492872,1.98625025653572,1062.7,-3860.3,56,2265.4,343.9,1738.9,9.77327709269744,-40.1393430391409,151.090406019069,-6.44279707421784,-5.82231161473361,-11.3984527970005,0.0456345239262675,-0.187423296498265,0.705488924862116,-0.0215406567028834,-0.162492278736538,-0.0375789553558627,0.706953692768989,-0.00368905914434913,0.123776628136722,0.687093042076349,0.0778884365890909,0.174193440608388,-0.052626949335346,-0.195347507298942,-0.177647507298942,-0.0229815810987934,-20,0.155538715899697,3.16599161227975,11.5096770726113,0.0116712042594962,0.0654542418478916,0.00703101012419735
4,5,420.67,101837,287.93,1420,-1369.5,711.7,1362.1,701.8,572.9,1420,-1369.5,711.7,1362.1,701.8,572.9,0,1.23214304111504,999.884719871096,40.2864870905485,454760.987361919,77.99,98.43,0,5.54,0,101837,1.45132171833902e-05,2.50675036513812,1.9861979170692,1416.6,-1362.6,711.8,1362.9,699.5,562.8,13.0235438518917,-14.7966589902567,144.610609252368,-5.00604863882454,-4.63883759799738,-3.69179793195891,0.0608227027426156,-0.0691035252449751,0.675362113416448,-0.0167402822979698,-0.12948804620603,-0.0121736257481291,0.677959742518659,0.0135636621633615,0.0551256224845464,0.657385448017847,0.0670352128345742,0.0626553593293164,-0.0269679199469712,-0.149958370297262,-0.148458370297262,-0.00608957350512516,-20,0.155538715899697,3.16555178431987,12.4366063029698,0.0126135590102502,0.0654542418478916,0.00703101012419735
4,0,420.74,101835,287.95,1519.3,1505.7,1440.5,587.6,801.3,-1055.2,1519.3,1505.7,1440.5,587.6,801.3,-1055.2,0,1.23203326411174,1000.05239701022,40.291659819731,454754.307895369,80.51,98.43,0,5.62,0,101835,1.45152938590197e-05,2.42859971549026,1.98645294213268,1525.2,1519.6,1442.3,588.8,794.7,-1064.7,14.0176135352621,11.1175721123561,144.19568998474,-2.08085556650396,-4.45397153325739,6.93786295697388,0.0654542418478916,0.0519127062515298,0.67331144077716,-0.00695723744205223,-0.124306867642875,0.0228736208193747,0.676237145050845,0.0183269667642777,-0.0497112087487892,0.655363310679325,0.0640246349346856,-0.0511903361090848,0.00643771904997332,-0.138309490808808,-0.144509490808808,0.0194860885533421,-20,0.155538715899697,3.16526975149001,11.9486551538881,0.0121166331922526,0.0654542418478916,0.00703101012419735
4,-4.995,420.36,101834,287.97,1367.6,4449.6,2295.8,-172.8,641.8,-2627.4,1367.6,4449.6,2295.8,-172.8,641.8,-2627.4,0,1.2319355998449,999.142155211595,40.2749153737818,454504.754224355,80.81,98.43,0,5.77,0,101834,1.45172281397333e-05,2.41857822027981,1.98562741014743,1371.65,4434.2,2295.85,-174.35,643.15,-2615.9,12.5989792376987,38.4865135696424,145.928589500792,0.584195899347831,-4.93919873298571,17.0587623979528,0.058883626189666,0.179873737040325,0.682023864984112,0.00195500946994821,-0.13797476371814,0.0562927147029123,0.684470003251668,0.0111646088051177,-0.140984244173371,0.663954500691995,0.0714233647786222,-0.171641590772669,0.0380425023469615,-0.153018313262399,-0.156518313262399,0.0427311802075465,-20,0.155538715899697,3.16501883801337,12.0220668843305,0.0122021833237761,0.0654542418478916,0.00703101012419735
4,-10,420.39,101834,288.01,880.4,7495.9,3330.6,-905.1,160.6,-4121.8,880.4,7495.9,3330.6,-905.1,160.6,-4121.8,0,1.2317645036191,999.214015913487,40.2791608459815,454440.481166206,78.78,98.43,0,6.08,0,101834,1.45208118716421e-05,2.48116156795659,1.98583671973605,866.3,7464.5,3328.7,-907,165.6,-4100.6,7.94214367449847,68.5173338894647,152.510030668581,3.66971603162232,-6.26003261941593,26.7323417702102,0.0371163867707826,0.320205220324828,0.712732168632851,0.0122798082697191,-0.174859213286357,0.088208501289176,0.713585097151108,-0.0126917096897589,-0.304803992395106,0.694235495435407,0.0707743459353645,-0.304597082476896,0.0899408973000803,-0.147888095051758,-0.187788095051758,0.0868098095707529,-20,0.155538715899697,3.16457926732653,9.67776904852304,0.0098220564344102,0.0654542418478916,0.00703101012419735
4,-10,420.33,101833,288.03,1232.8,7633,3268.8,-981.2,463.9,-4260.6,1232.8,7633,3268.8,-981.2,463.9,-4260.6,0,1.23166687835884,1002.25334318014,40.3419719701255,454365.2714491,78.76,82.01,0,1.49,0,101833,1.45227464735694e-05,2.4777675241124,2.37957529812331,1218.7,7601.6,3266.9,-983.1,468.9,-4239.4,11.1845116897054,68.9956948155896,151.50713950354,3.93203143138566,-5.73808266292741,27.6348077403174,0.0522766141098665,0.322487151266207,0.708147166943942,0.0131594754620759,-0.159793727617549,0.0909098391726509,0.710068788296205,0.00275142164740649,-0.306078999107899,0.687523836216459,0.0856373911604244,-0.303251000239638,0.091248439684246,-0.137399257251955,-0.177299257251955,0.0895979815321849,-20,-0.0110235602094237,-0.155683855884786,11.0991262947528,0.0112662253905536,0.0830311287071713,0.00863394015663606
4,-5,420.27,101830,288.07,1740.1,4594.5,2234,-260.7,970.7,-2769,1740.1,4594.5,2234,-260.7,970.7,-2769,0,1.23145957521707,1002.05490568644,40.341373183898,454245.333348071,80.86,82.02,0,0.88,0,101830,1.45267586949903e-05,2.41351274167732,2.3793786916853,1744.15,4579.1,2234.05,-262.25,972.05,-2757.5,16.0262444850126,39.0548347229813,144.830659416505,0.749370336154486,-4.28170675928679,17.9794959446422,0.0749177398469442,0.182569281922409,0.677038570962404,0.00250830633589411,-0.119260285070218,0.0591586083621791,0.680615336383982,0.0275074206989304,-0.143193841045142,0.65698111387481,0.0871698049512409,-0.172365301537869,0.0391365063895024,-0.138937765739175,-0.142437765739175,0.0457070195994143,-20,-0.0110235602094237,-0.15569561553817,16.055112628448,0.0162991695922026,0.0819682464704883,0.00860663383907722
4,0,420.39,101829,288.11,1902.1,1674.1,1378.6,479.6,1153.7,-1194.7,1902.1,1674.1,1378.6,479.6,1153.7,-1194.7,0,1.2312765128567,1002.34324816844,40.3501761401773,454227.905495578,80.55,82.02,0,0.55,0,101829,1.45304860879557e-05,2.42332992846801,2.37989789975736,1908,1688,1380.4,480.8,1147.1,-1204.2,17.539519518311,12.0865491044894,142.434786338074,-1.81885867064381,-3.59364550919659,7.84558105440983,0.0819682464704884,0.0564846280389927,0.6656470640682,-0.00608636623454163,-0.100066614381762,0.0258071829050193,0.669743397108205,0.0353353839942684,-0.0540502430123573,0.645783189329935,0.0800799048524729,-0.0555247526600545,0.00837869966538469,-0.118699493724596,-0.124899493724596,0.0225560013759215,-20,-0.0110235602094237,-0.155672470639667,17.6412738356887,0.0179042903710812,0.0819682464704883,0.00860663383907722
4,5,420.24,101830,288.13,1808.3,-1202.5,632.2,1255.5,1073.9,414.4,1808.3,-1202.5,632.2,1255.5,1073.9,414.4,0,1.23120313689231,1002.03707499023,40.3452152115963,454108.204887869,78.08,82.02,0,0.47,0,101830,1.4532135868077e-05,2.49954737387394,2.37947645637743,1804.9,-1195.6,632.3,1256.3,1071.6,404.3,16.5962324938726,-14.0838328228447,142.341194777908,-4.70701041185456,-3.57842622284887,-2.66107357393511,0.0775878391077858,-0.065842302190167,0.665448963969129,-0.0157565263403344,-0.0996732727074378,-0.00875598577214179,0.669240217799834,0.0309794658481024,0.0517449197874161,0.645553500648361,0.0829816950752549,0.0578266718727794,-0.0253094073467876,-0.124770211744629,-0.123270211744629,-0.00258576703020049,-20,-0.0110235602094237,-0.155663193586509,16.6250946258249,0.0168790302360599,0.0830311287071713,0.00863394015663606
